Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2005.0,61063.617,61474.395,30915.175,30559.221,51.561,101.165,25.411,844.751,13.74,821.557,1.336,51.882,1291.387,185.716,21.004,2.664,1.204,27.866,105.3,446.636,247.592,199.044,7.264,69.573,67.021,72.308,58.808,56.396,61.379,16.198,14.822,17.54,7.816,7.035,8.473,49.022,37.959,1252.348,65.357,50.618,107.241,120.226,93.688,220.814,256.222,183.743,91.918,109.976,73.283,171.941,206.14,136.444,-22.962,-0.373
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2006.0,61885.174,62339.31,31370.351,30968.96,52.286,101.296,25.613,834.697,13.398,908.273,1.457,47.574,1284.914,185.166,20.625,2.621,1.187,27.898,105.3,450.217,249.43,200.787,7.227,69.816,67.27,72.544,58.974,56.57,61.532,16.263,14.877,17.613,7.854,7.064,8.511,48.092,37.392,1246.514,63.816,49.613,105.058,117.781,91.756,217.274,252.146,180.749,90.035,107.585,71.892,169.274,202.853,134.403,73.811,1.185
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2007.0,62793.447,63245.048,31853.202,31391.846,53.046,101.47,25.831,835.021,13.211,903.202,1.428,48.54,1289.35,186.343,20.399,2.597,1.177,27.926,105.3,454.329,251.776,202.553,7.188,70.066,67.523,72.79,59.16,56.761,61.715,16.345,14.941,17.713,7.911,7.109,8.574,47.395,36.739,1251.369,62.765,48.679,102.986,115.337,90.044,213.724,247.995,177.771,88.04,104.984,70.471,166.42,199.343,132.166,68.312,1.081
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2008.0,63696.649,64148.83,32334.5,31814.331,53.804,101.635,26.063,850.402,13.262,904.363,1.41,49.159,1308.923,189.666,20.412,2.601,1.182,27.921,105.3,458.521,254.76,203.761,7.15,70.348,67.762,73.126,59.354,56.914,61.958,16.413,15.003,17.786,7.959,7.163,8.609,46.826,35.822,1271.189,61.871,47.512,100.237,113.036,86.781,209.561,244.451,172.834,85.653,103.033,67.551,163.228,196.715,128.262,54.187,0.845
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2009.0,64601.012,65055.634,32816.029,32239.605,54.565,101.788,26.314,862.349,13.259,909.244,1.398,49.581,1323.928,189.717,20.356,2.598,1.183,27.936,105.3,461.579,257.103,204.476,7.097,70.67,68.053,73.484,59.575,57.106,62.215,16.522,15.088,17.919,8.035,7.233,8.688,46.21,34.978,1286.479,60.703,46.232,97.616,110.366,84.183,205.21,240.188,168.312,83.615,100.897,65.557,160.011,193.544,124.913,47.194,0.726
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2010.0,65510.256,65870.84,33244.207,32626.632,55.248,101.893,26.561,771.862,11.713,721.167,1.095,63.301,1327.869,190.3,20.15,2.574,1.122,27.929,105.3,556.007,299.899,256.108,8.437,67.193,65.186,69.319,57.534,55.53,59.651,16.233,14.896,17.525,8.029,7.258,8.653,50.281,37.916,1288.096,74.384,56.46,142.686,149.024,136.071,260.05,286.39,232.607,115.066,126.737,102.956,198.141,224.948,170.322,-50.519,-0.767
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2011.0,66231.423,66614.452,33623.715,32990.738,55.872,101.919,26.788,866.348,12.995,766.059,1.15,60.274,1338.13,189.063,20.071,2.57,1.173,27.96,105.3,471.782,263.307,208.475,7.076,71.096,68.451,73.943,59.902,57.408,62.571,16.742,15.315,18.125,8.196,7.425,8.816,45.156,33.817,1301.247,59.253,44.682,95.183,108.215,81.408,200.325,235.587,162.967,81.695,99.223,63.29,156.255,190.009,120.754,-100.156,-1.502
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2012.0,66997.482,67397.005,34021.608,33375.397,56.528,101.936,27.017,858.763,12.736,799.046,1.186,58.444,1333.642,184.909,19.779,2.54,1.162,28.004,105.3,474.879,264.665,210.214,7.043,71.396,68.77,74.216,60.098,57.628,62.733,16.844,15.445,18.194,8.262,7.523,8.854,44.201,33.148,1297.442,57.642,43.428,92.604,105.576,78.885,196.469,231.446,159.414,80.05,97.392,61.834,153.611,187.002,118.493,-59.604,-0.884
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2013.0,67796.528,68192.572,34423.723,33768.849,57.196,101.939,27.263,846.376,12.406,792.088,1.162,59.651,1326.148,178.564,19.439,2.505,1.148,28.052,105.3,479.772,267.474,212.298,7.033,71.595,68.952,74.43,60.224,57.743,62.87,16.928,15.535,18.267,8.327,7.601,8.904,43.282,32.637,1290.557,56.288,42.535,91.095,104.207,77.202,194.271,229.506,156.889,79.356,96.855,60.945,152.262,185.849,116.885,-54.134,-0.794
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2014.0,68588.616,68979.527,34813.798,34165.728,57.856,101.897,27.513,839.373,12.163,781.821,1.133,61.178,1326.361,172.713,19.22,2.484,1.14,28.117,105.2,486.988,271.653,215.335,7.057,71.756,69.098,74.608,60.308,57.813,62.969,16.963,15.57,18.302,8.358,7.637,8.929,42.473,32.045,1291.272,55.086,41.624,89.451,102.66,75.452,192.237,227.697,154.582,78.669,96.327,60.083,151.127,184.919,115.499,-57.391,-0.832
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2015.0,69370.437,69737.593,35193.522,34544.071,58.492,101.88,27.769,831.973,11.921,734.312,1.053,65.826,1326.14,168.578,19.002,2.463,1.132,28.166,105.3,494.167,276.78,217.387,7.081,71.923,69.204,74.849,60.4,57.844,63.134,17.002,15.573,18.378,8.397,7.65,8.991,41.65,31.437,1291.592,53.865,40.737,87.689,101.214,73.349,190.113,226.317,151.613,77.815,95.964,58.69,149.867,184.386,113.417,-97.48,-1.397
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2016.0,70104.749,70454.39,35556.105,34898.285,59.093,101.885,28.035,802.565,11.383,699.283,0.993,69.803,1305.64,163.954,18.519,2.408,1.108,28.178,105.2,503.075,282.503,220.572,7.136,72.004,69.247,74.976,60.448,57.854,63.229,17.023,15.553,18.444,8.427,7.644,9.053,40.808,31.204,1271.764,52.758,40.308,86.791,100.297,72.451,189.084,225.405,150.429,77.376,95.503,58.24,149.221,183.842,112.631,-103.349,-1.466
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2017.0,70804.032,71143.828,35903.425,35240.403,59.671,101.881,28.311,783.483,11.006,679.592,0.955,72.581,1295.36,160.838,18.196,2.375,1.094,28.201,105.2,511.877,287.304,224.573,7.19,72.128,69.38,75.09,60.497,57.912,63.268,17.038,15.544,18.483,8.453,7.643,9.103,39.815,30.672,1262.181,51.276,39.422,85.149,98.261,71.218,187.371,223.005,149.472,76.647,94.172,58.133,148.369,182.263,112.571,-103.567,-1.455
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2018.0,71483.624,71869.588,36267.971,35601.616,60.28,101.872,28.591,767.575,10.682,771.928,1.074,64.539,1289.69,157.645,17.947,2.352,1.085,28.245,105.2,522.115,293.42,228.695,7.265,72.218,69.442,75.214,60.508,57.891,63.317,17.051,15.536,18.517,8.47,7.654,9.123,38.861,30.079,1257.176,49.857,38.501,83.969,97.13,69.971,186.321,222.235,148.097,76.505,94.188,57.789,148.236,182.447,112.071,4.422,0.062
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2019.0,72255.552,72558.35,36601.881,35956.469,60.857,101.795,28.873,754.834,10.393,605.596,0.835,83.012,1284.929,153.888,17.692,2.327,1.074,28.275,105.2,530.095,298.187,231.908,7.299,72.378,69.559,75.418,60.607,57.95,63.458,17.142,15.623,18.608,8.556,7.759,9.187,38.026,29.536,1253.006,48.691,37.731,82.724,96.273,68.288,184.975,221.531,146.021,75.936,94.08,56.689,147.614,182.444,110.749,-149.096,-2.053
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2020.0,72861.148,73173.242,36886.755,36286.486,61.373,101.654,29.166,723.023,9.875,624.188,0.853,81.26,1276.904,146.824,17.44,2.305,1.066,28.334,105.2,553.881,313.746,240.135,7.565,72.2,69.292,75.369,60.329,57.573,63.321,16.896,15.261,18.507,8.266,7.343,9.024,37.075,28.962,1245.688,47.241,36.797,81.431,94.792,67.208,186.103,223.508,146.258,76.921,95.424,57.308,149.872,185.652,112.011,-98.658,-1.348
Estimates,Small Island Developing States (SIDS),i,1637,,,722.0,Special other,1803,2021.0,73485.336,73767.221,37162.507,36604.715,61.871,101.524,29.444,634.676,8.6,563.77,0.764,90.726,1267.804,143.074,17.179,2.279,1.053,28.346,105.2,633.128,355.186,277.942,8.579,70.814,68.041,73.861,58.861,56.236,61.736,15.762,14.209,17.318,7.524,6.595,8.312,36.063,28.414,1237.315,46.067,36.168,82.958,96.235,68.834,200.013,238.359,159.141,82.645,101.501,62.662,164.593,201.464,125.549,-70.673,-0.958
