Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,AFRICA,,903,,,2.0,Region,1840,1950.0,225120.311,227549.258,113474.172,114075.086,7.7,99.473,18.129,4886.131,21.466,4857.894,2.135,32.466,10949.117,1682.377,48.102,6.586,1.834,29.545,103.9,6062.986,3152.087,2910.899,26.636,37.624,36.436,38.838,43.782,42.8,44.771,10.658,10.353,10.929,4.701,4.582,4.799,2021.508,186.567,9549.67,3440.484,323.904,500.908,513.254,488.356,654.736,676.242,632.628,308.007,323.552,292.231,448.248,474.317,422.043,-28.286,-0.124
Estimates,AFRICA,,903,,,2.0,Region,1840,1951.0,229978.205,232483.995,115915.005,116568.989,7.867,99.439,18.116,5068.03,21.793,5011.579,2.156,32.15,11200.481,1713.871,48.163,6.592,1.85,29.549,103.9,6132.451,3187.351,2945.1,26.37,37.931,36.729,39.158,43.858,42.857,44.867,10.675,10.354,10.96,4.706,4.57,4.819,2053.236,184.452,9785.482,3471.106,319.432,496.578,508.975,484.0,651.253,673.073,628.834,306.531,322.275,290.545,446.659,473.07,420.096,-56.348,-0.242
Estimates,AFRICA,,903,,,2.0,Region,1840,1952.0,234989.784,237586.06,118442.586,119143.474,8.04,99.412,18.092,5293.461,22.271,5192.552,2.186,31.708,11448.324,1740.078,48.167,6.596,1.874,29.553,103.9,6154.863,3199.46,2955.403,25.896,38.443,37.223,39.689,44.02,42.997,45.05,10.737,10.409,11.029,4.739,4.597,4.854,2062.187,181.263,10027.153,3475.048,313.062,489.666,502.255,476.901,645.11,667.352,622.25,303.924,319.994,287.6,443.249,470.024,416.295,-100.834,-0.424
Estimates,AFRICA,,903,,,2.0,Region,1840,1953.0,240182.336,242837.448,121050.757,121786.691,8.218,99.396,18.052,5520.284,22.718,5310.223,2.187,31.694,11708.347,1771.1,48.185,6.607,1.897,29.556,103.9,6188.063,3216.657,2971.406,25.467,38.915,37.687,40.169,44.228,43.188,45.278,10.797,10.461,11.096,4.755,4.616,4.866,2070.329,177.986,10281.355,3482.896,306.924,483.243,495.689,470.638,638.976,661.642,615.678,300.284,316.494,283.818,438.779,466.084,411.267,-210.067,-0.865
Estimates,AFRICA,,903,,,2.0,Region,1840,1954.0,245492.559,248244.771,123736.856,124507.915,8.401,99.381,17.995,5707.774,22.979,5504.423,2.217,31.265,11941.297,1793.24,48.075,6.61,1.92,29.562,103.9,6233.523,3252.43,2981.093,25.096,39.299,37.947,40.69,44.212,42.986,45.46,10.842,10.48,11.164,4.78,4.63,4.901,2073.665,174.663,10513.306,3488.113,300.897,478.505,493.14,463.594,635.464,660.735,609.224,301.377,321.408,280.89,439.324,470.422,407.626,-203.348,-0.819
Estimates,AFRICA,,903,,,2.0,Region,1840,1955.0,250996.982,253847.728,126517.772,127329.956,8.59,99.362,17.927,5932.569,23.356,5701.491,2.246,30.861,12190.188,1826.329,47.992,6.617,1.944,29.568,103.9,6257.619,3266.607,2991.012,24.636,39.801,38.431,41.212,44.41,43.162,45.683,10.902,10.525,11.238,4.808,4.649,4.935,2078.538,171.542,10758.713,3494.582,295.159,471.555,486.245,456.596,629.13,654.857,602.393,297.847,318.056,277.182,435.219,466.731,403.056,-231.048,-0.91
Estimates,AFRICA,,903,,,2.0,Region,1840,1956.0,256698.473,259631.382,129391.794,130239.588,8.786,99.349,17.851,6140.883,23.635,5865.818,2.259,30.684,12452.733,1862.736,47.929,6.63,1.965,29.565,103.9,6311.85,3299.094,3012.756,24.294,40.17,38.758,41.629,44.517,43.21,45.854,10.94,10.543,11.294,4.827,4.658,4.96,2090.155,168.884,11013.241,3511.433,290.3,466.502,481.698,451.018,624.79,651.467,596.982,296.027,317.195,274.359,433.074,465.8,399.559,-275.026,-1.059
Estimates,AFRICA,,903,,,2.0,Region,1840,1957.0,262564.291,265515.232,132316.624,133198.608,8.985,99.338,17.767,6226.723,23.433,5901.882,2.223,31.181,12716.803,1904.496,47.858,6.641,1.963,29.562,103.9,6490.08,3393.294,3096.786,24.425,40.013,38.586,41.488,44.416,43.07,45.796,10.895,10.488,11.257,4.82,4.645,4.958,2139.633,169.147,11245.238,3603.758,290.974,468.287,483.71,452.577,627.343,654.558,598.89,297.37,319.408,274.79,435.485,469.262,400.769,-324.781,-1.222
Estimates,AFRICA,,903,,,2.0,Region,1840,1958.0,268466.173,271429.557,135255.065,136174.492,9.185,99.325,17.668,6426.873,23.653,5926.769,2.184,31.738,12982.382,1950.626,47.778,6.651,1.979,29.55,103.9,6555.509,3429.192,3126.317,24.125,40.303,38.859,41.797,44.448,43.078,45.853,10.925,10.512,11.294,4.83,4.651,4.971,2148.73,166.504,11503.709,3615.941,286.244,464.603,480.265,448.648,624.353,651.953,595.446,297.121,319.524,274.168,434.883,469.06,399.682,-500.095,-1.84
Estimates,AFRICA,,903,,,2.0,Region,1840,1959.0,274392.942,277648.187,138347.887,139300.299,9.396,99.316,17.559,6784.88,24.421,6510.489,2.345,29.559,13243.85,2001.565,47.668,6.664,2.026,29.537,103.9,6458.97,3381.45,3077.52,23.247,41.282,39.813,42.803,44.86,43.491,46.263,11.056,10.634,11.43,4.877,4.696,5.02,2118.853,161.047,11784.44,3548.317,276.041,451.391,467.133,435.358,611.324,639.254,582.065,290.102,312.02,267.678,425.91,459.746,391.061,-274.316,-0.987
Estimates,AFRICA,,903,,,2.0,Region,1840,1960.0,280903.431,284287.856,141648.18,142639.676,9.62,99.305,17.457,6984.824,24.556,6768.849,2.381,29.112,13537.719,2067.225,47.593,6.674,2.044,29.524,103.9,6552.895,3442.616,3110.279,23.037,41.482,39.9,43.13,44.763,43.222,46.354,11.073,10.626,11.472,4.891,4.699,5.043,2133.693,158.618,12068.599,3569.961,271.629,449.22,467.003,431.045,610.204,640.518,578.213,292.49,317.933,266.347,428.087,465.383,389.361,-216.054,-0.76
Estimates,AFRICA,,903,,,2.0,Region,1840,1961.0,287672.28,291177.557,145072.446,146105.111,9.853,99.293,17.364,7251.263,24.889,7010.554,2.408,28.785,13863.632,2142.401,47.584,6.689,2.067,29.511,103.9,6612.369,3478.473,3133.896,22.695,41.869,40.236,43.573,44.897,43.285,46.564,11.111,10.66,11.513,4.907,4.719,5.054,2150.357,156.188,12382.278,3593.269,267.19,443.903,462.587,424.789,605.277,636.733,572.023,290.141,317.013,262.516,425.201,463.932,384.908,-240.661,-0.826
Estimates,AFRICA,,903,,,2.0,Region,1840,1962.0,294682.834,298334.053,148643.271,149690.783,10.096,99.3,17.281,7534.684,25.241,7302.439,2.448,28.315,14204.59,2220.621,47.586,6.705,2.086,29.5,103.9,6669.906,3495.418,3174.488,22.345,42.321,40.808,43.889,45.192,43.755,46.668,11.145,10.71,11.531,4.922,4.742,5.064,2172.139,153.904,12709.061,3625.381,263.154,437.009,453.276,420.454,598.456,627.542,567.957,283.994,306.964,260.539,418.852,453.95,382.639,-232.303,-0.778
Estimates,AFRICA,,903,,,2.0,Region,1840,1963.0,301985.273,305755.225,152354.424,153400.801,10.347,99.318,17.205,7807.823,25.521,7539.904,2.466,28.108,14531.456,2289.139,47.498,6.711,2.106,29.5,103.9,6723.633,3520.41,3203.223,21.977,42.777,41.296,44.309,45.449,44.069,46.861,11.192,10.751,11.583,4.947,4.76,5.095,2189.644,151.562,13024.884,3651.102,258.819,430.336,445.694,414.733,591.988,620.428,562.248,279.059,300.514,257.215,413.531,447.372,378.722,-267.866,-0.876
Estimates,AFRICA,,903,,,2.0,Region,1840,1964.0,309525.177,313465.702,156213.228,157252.473,10.608,99.339,17.14,8090.347,25.797,7881.049,2.514,27.571,14863.738,2343.704,47.394,6.715,2.127,29.502,103.9,6773.391,3548.645,3224.746,21.597,43.246,41.749,44.797,45.693,44.292,47.127,11.243,10.79,11.646,4.971,4.777,5.123,2207.182,149.341,13345.36,3676.123,254.561,423.584,438.926,408.001,585.37,614.228,555.186,274.478,296.033,252.55,408.427,442.643,373.219,-209.383,-0.668
Estimates,AFRICA,,903,,,2.0,Region,1840,1965.0,317406.226,321446.986,160210.875,161236.111,10.878,99.364,17.081,8314.561,25.853,8081.519,2.514,27.571,15201.638,2395.702,47.267,6.713,2.135,29.5,103.9,6887.077,3609.654,3277.423,21.414,43.44,41.929,45.006,45.714,44.289,47.174,11.267,10.814,11.668,4.984,4.793,5.135,2230.532,147.56,13667.394,3718.656,251.556,421.165,436.805,405.274,583.368,612.557,552.812,274.387,296.457,251.933,408.1,442.748,372.404,-232.989,-0.724
Estimates,AFRICA,,903,,,2.0,Region,1840,1966.0,325487.745,329658.041,164310.857,165347.185,11.156,99.373,17.012,8505.09,25.789,8340.593,2.53,27.397,15559.453,2456.06,47.179,6.716,2.136,29.496,103.9,7054.363,3695.194,3359.169,21.39,43.433,41.936,44.984,45.634,44.206,47.099,11.245,10.8,11.64,4.979,4.79,5.127,2269.866,146.808,13997.393,3788.14,250.315,421.19,436.72,405.423,584.196,613.359,553.672,275.707,297.977,253.06,409.904,444.739,373.994,-164.51,-0.499
Estimates,AFRICA,,903,,,2.0,Region,1840,1967.0,333828.338,338159.594,168537.692,169621.902,11.443,99.361,16.928,8763.848,25.907,8662.512,2.562,27.055,15920.24,2495.456,47.063,6.716,2.154,29.505,103.9,7156.392,3767.314,3389.078,21.156,43.646,41.989,45.376,45.541,43.907,47.231,11.249,10.778,11.67,4.979,4.782,5.133,2283.463,144.398,14348.103,3806.8,246.105,418.757,437.138,400.003,582.795,615.158,548.658,277.949,304.49,250.83,411.883,450.926,371.332,-101.329,-0.3
Estimates,AFRICA,,903,,,2.0,Region,1840,1968.0,342490.85,346980.009,172921.524,174058.485,11.742,99.347,16.85,9081.786,26.165,8978.319,2.588,26.783,16291.829,2531.434,46.938,6.716,2.17,29.53,104.0,7210.043,3792.479,3417.564,20.773,44.102,42.471,45.801,45.827,44.239,47.465,11.316,10.837,11.743,4.993,4.792,5.151,2307.456,142.57,14703.366,3838.241,242.53,412.396,429.992,394.472,575.888,607.659,542.513,272.735,297.939,247.077,405.805,443.735,366.585,-103.332,-0.298
Estimates,AFRICA,,903,,,2.0,Region,1840,1969.0,351469.169,356070.247,177440.711,178629.535,12.049,99.334,16.783,9361.223,26.279,9202.155,2.585,26.814,16689.225,2627.942,46.851,6.713,2.178,29.525,104.0,7328.002,3856.223,3471.779,20.572,44.316,42.666,46.034,45.884,44.268,47.551,11.328,10.846,11.758,4.992,4.792,5.148,2337.427,141.021,15079.75,3885.846,239.815,409.434,427.317,391.21,573.284,605.512,539.437,271.638,297.355,245.469,404.588,443.09,364.785,-159.188,-0.447
Estimates,AFRICA,,903,,,2.0,Region,1840,1970.0,360671.324,365450.108,182099.527,183350.581,12.367,99.318,16.723,9701.932,26.537,9557.568,2.615,26.507,17086.274,2710.098,46.736,6.709,2.191,29.54,104.0,7384.342,3873.567,3510.775,20.199,44.783,43.234,46.389,46.216,44.737,47.731,11.375,10.899,11.799,5.008,4.809,5.162,2362.85,139.235,15459.446,3921.717,236.442,402.389,418.102,386.427,565.852,596.103,534.33,264.959,287.379,242.286,397.501,433.087,361.008,-144.394,-0.395
Estimates,AFRICA,,903,,,2.0,Region,1840,1971.0,370228.892,375085.855,186907.774,188178.08,12.693,99.325,16.667,10104.815,26.921,9713.925,2.59,26.762,17528.004,2823.153,46.697,6.712,2.212,29.536,104.0,7423.189,3890.584,3532.605,19.776,45.322,43.798,46.897,46.548,45.1,48.028,11.429,10.942,11.864,5.028,4.822,5.188,2385.789,137.149,15884.029,3947.55,232.344,394.455,409.284,379.413,557.627,587.444,526.669,258.449,279.75,236.974,390.411,425.258,354.804,-390.886,-1.041
Estimates,AFRICA,,903,,,2.0,Region,1840,1972.0,379942.817,384930.392,191840.126,193090.266,13.026,99.353,16.614,10366.704,26.913,9975.149,2.592,26.742,17938.848,2916.619,46.571,6.71,2.216,29.551,104.0,7572.144,3971.579,3600.565,19.658,45.407,43.859,47.008,46.485,45.014,47.988,11.455,10.963,11.895,5.046,4.84,5.205,2415.799,135.612,16275.08,3995.394,229.618,393.995,409.383,378.356,557.442,587.517,526.194,260.276,282.032,238.325,391.884,426.906,356.084,-391.458,-1.016
Estimates,AFRICA,,903,,,2.0,Region,1840,1973.0,389917.966,395212.021,196990.49,198221.531,13.374,99.379,16.571,10793.81,27.3,10588.11,2.679,25.873,18341.064,2983.39,46.388,6.703,2.24,29.585,104.0,7547.254,3952.293,3594.961,19.088,46.154,44.658,47.696,46.975,45.579,48.395,11.551,11.056,11.993,5.086,4.88,5.244,2424.312,133.077,16671.194,3994.011,224.411,383.366,397.411,369.116,545.753,574.744,515.79,251.228,270.96,231.393,381.467,414.727,347.648,-205.669,-0.52
Estimates,AFRICA,,903,,,2.0,Region,1840,1974.0,400506.076,406068.836,202443.528,203625.308,13.741,99.42,16.538,11159.807,27.476,11125.521,2.74,25.297,18817.423,3088.373,46.329,6.697,2.249,29.578,104.0,7657.616,4008.584,3649.032,18.853,46.46,44.976,47.988,47.186,45.799,48.597,11.58,11.072,12.034,5.11,4.897,5.272,2465.729,132.012,17117.923,4058.113,222.363,378.724,392.314,364.941,540.927,569.715,511.233,247.019,266.259,227.699,377.054,410.029,343.58,-34.257,-0.084
Estimates,AFRICA,,903,,,2.0,Region,1840,1975.0,411631.597,417556.63,208219.735,209336.895,14.13,99.466,16.505,11600.075,27.784,11850.066,2.838,24.424,19323.948,3174.192,46.283,6.692,2.266,29.579,104.0,7723.873,4047.779,3676.094,18.499,46.903,45.393,48.459,47.38,45.979,48.803,11.65,11.129,12.117,5.148,4.93,5.313,2485.462,129.648,17609.542,4075.656,217.795,373.02,386.852,358.972,534.947,563.998,504.981,244.128,263.328,224.846,373.161,406.1,339.74,249.941,0.599
Estimates,AFRICA,,903,,,2.0,Region,1840,1976.0,423481.663,429572.939,214245.694,215327.245,14.537,99.498,16.47,12108.525,28.185,12182.552,2.836,24.441,19818.048,3230.001,46.13,6.68,2.293,29.598,104.0,7709.523,4052.43,3657.093,17.945,47.64,46.049,49.283,47.7,46.216,49.215,11.764,11.215,12.257,5.202,4.97,5.379,2480.787,126.068,18107.429,4047.53,210.83,363.556,378.396,348.454,524.743,555.19,493.281,239.228,259.657,218.682,366.486,400.8,331.612,74.108,0.172
Estimates,AFRICA,,903,,,2.0,Region,1840,1977.0,435664.215,441701.411,220326.309,221375.102,14.947,99.526,16.443,12576.054,28.45,12074.392,2.734,25.353,20339.63,3286.758,46.013,6.671,2.312,29.62,104.0,7763.576,4088.523,3675.053,17.563,48.164,46.519,49.865,47.962,46.421,49.536,11.837,11.268,12.35,5.241,5.002,5.423,2495.164,123.613,18617.195,4061.748,206.195,356.581,371.987,340.893,517.19,548.621,484.697,234.856,256.038,213.542,361.029,396.317,325.151,-501.708,-1.135
Estimates,AFRICA,,903,,,2.0,Region,1840,1978.0,447738.607,454462.679,226710.255,227752.424,15.379,99.542,16.431,13019.465,28.656,13448.144,2.959,23.425,20860.824,3333.964,45.915,6.659,2.326,29.659,104.0,7841.359,4139.229,3702.13,17.259,48.565,46.849,50.345,48.105,46.478,49.774,11.88,11.29,12.414,5.268,5.018,5.457,2511.585,121.31,19126.062,4078.686,201.929,351.255,367.674,334.506,511.848,544.65,477.842,232.556,255.238,209.656,358.034,394.913,320.415,428.709,0.944
Estimates,AFRICA,,903,,,2.0,Region,1840,1979.0,461186.751,467975.884,233467.835,234508.049,15.836,99.556,16.421,13546.448,28.941,13578.267,2.902,23.885,21447.524,3400.178,45.822,6.637,2.339,29.668,103.9,7901.076,4168.69,3732.386,16.881,49.096,47.399,50.853,48.366,46.779,49.991,11.943,11.354,12.476,5.294,5.043,5.485,2525.045,118.661,19701.175,4089.848,197.069,344.017,359.88,327.848,504.22,536.492,470.824,228.083,249.707,206.269,352.619,388.475,316.112,31.767,0.068
Estimates,AFRICA,,903,,,2.0,Region,1840,1980.0,474765.018,481542.773,240359.042,241183.731,16.295,99.658,16.412,13997.86,29.049,13555.51,2.815,24.623,21983.903,3472.926,45.623,6.598,2.341,29.668,103.9,7986.043,4215.775,3770.268,16.574,49.512,47.8,51.285,48.557,46.957,50.194,12.001,11.406,12.539,5.32,5.065,5.514,2542.067,116.448,20224.908,4112.626,193.087,338.564,354.581,322.235,498.363,530.823,464.775,225.058,246.764,203.14,348.696,384.581,312.159,-442.361,-0.918
Estimates,AFRICA,,903,,,2.0,Region,1840,1981.0,488320.528,495655.336,247452.278,248203.058,16.773,99.698,16.398,14435.018,29.124,14669.616,2.96,23.417,22490.282,3514.411,45.377,6.556,2.342,29.682,103.9,8055.264,4251.105,3804.159,16.253,49.914,48.209,51.677,48.739,47.149,50.362,12.036,11.448,12.566,5.335,5.085,5.524,2550.357,114.176,20723.311,4124.686,189.189,332.986,348.767,316.87,492.59,525.004,459.13,221.761,243.256,200.056,344.804,380.502,308.546,234.564,0.473
Estimates,AFRICA,,903,,,2.0,Region,1840,1982.0,502990.144,510540.229,254754.625,255785.604,17.277,99.597,16.381,14913.536,29.211,15100.169,2.958,23.433,23060.01,3570.601,45.167,6.513,2.343,29.688,103.9,8146.474,4304.909,3841.565,15.956,50.282,48.532,52.093,48.84,47.206,50.508,12.074,11.476,12.614,5.357,5.101,5.551,2557.408,111.677,21285.837,4134.296,184.868,328.084,344.509,311.31,488.035,521.255,453.755,220.339,242.557,197.917,342.887,379.332,305.9,186.682,0.366
Estimates,AFRICA,,903,,,2.0,Region,1840,1983.0,518090.313,525335.031,261944.64,263390.391,17.777,99.451,16.368,15023.34,28.578,14489.436,2.758,25.132,23656.131,3657.261,45.0,6.468,2.3,29.688,103.9,8632.791,4559.124,4073.667,16.422,49.55,47.792,51.371,48.477,46.801,50.19,11.975,11.377,12.516,5.341,5.082,5.537,2682.899,114.101,21798.944,4379.917,190.29,337.445,354.445,320.105,499.025,532.655,464.325,226.257,249.789,202.51,350.75,388.294,312.639,-534.0,-1.016
Estimates,AFRICA,,903,,,2.0,Region,1840,1984.0,532579.749,540182.783,269103.588,271079.195,18.28,99.271,16.359,15378.767,28.46,15206.068,2.815,24.623,24152.568,3701.869,44.697,6.406,2.29,29.696,103.9,8773.801,4643.191,4130.61,16.237,49.705,47.86,51.616,48.383,46.605,50.202,11.991,11.401,12.523,5.353,5.104,5.54,2690.065,112.012,22287.204,4391.066,186.696,335.817,354.652,316.608,498.409,533.827,461.828,228.766,254.8,202.478,353.012,392.689,312.7,-172.842,-0.32
Estimates,AFRICA,,903,,,2.0,Region,1840,1985.0,547785.817,555652.63,276521.745,279130.885,18.803,99.065,16.352,15822.958,28.469,15733.627,2.832,24.476,24672.863,3784.298,44.392,6.338,2.281,29.684,103.9,8849.905,4679.326,4170.579,15.923,50.086,48.251,51.98,48.524,46.774,50.304,12.04,11.448,12.571,5.381,5.129,5.572,2692.17,109.775,22802.275,4388.455,182.654,330.659,349.171,311.83,493.525,528.604,457.471,226.645,252.001,201.162,350.402,389.34,311.072,-89.319,-0.161
Estimates,AFRICA,,903,,,2.0,Region,1840,1986.0,563519.444,571646.426,284345.525,287300.9,19.344,98.971,16.355,16269.877,28.457,16253.963,2.844,24.372,25161.215,3820.548,44.008,6.264,2.272,29.701,103.9,8891.338,4698.371,4192.967,15.551,50.55,48.709,52.442,48.666,46.922,50.429,12.091,11.501,12.62,5.407,5.153,5.6,2677.601,107.0,23296.984,4356.333,177.615,324.544,343.087,305.748,487.668,522.734,451.825,224.593,249.744,199.45,347.703,386.327,308.938,-15.862,-0.028
Estimates,AFRICA,,903,,,2.0,Region,1840,1987.0,579773.407,588079.706,292570.166,295509.54,19.9,99.005,16.368,16688.586,28.372,16612.598,2.825,24.536,25632.09,3886.439,43.577,6.195,2.268,29.71,103.9,8943.504,4753.477,4190.027,15.205,50.895,48.894,52.966,48.523,46.615,50.466,12.153,11.55,12.694,5.441,5.182,5.638,2623.922,102.953,23802.535,4264.257,170.724,321.354,342.847,299.463,485.661,523.652,446.525,229.133,257.85,200.246,351.227,392.959,309.025,-75.988,-0.129
Estimates,AFRICA,,903,,,2.0,Region,1840,1988.0,596386.005,604511.226,300763.206,303748.02,20.457,99.017,16.389,16653.081,27.536,16250.443,2.688,25.787,26012.738,3915.185,43.013,6.111,2.221,29.738,104.0,9359.657,4980.93,4378.727,15.477,50.429,48.374,52.561,48.347,46.34,50.402,12.078,11.461,12.633,5.445,5.176,5.651,2725.47,105.113,24116.35,4474.829,175.421,326.791,349.239,303.906,492.11,531.614,451.247,231.325,262.371,199.968,355.016,399.182,310.113,-402.732,-0.666
Estimates,AFRICA,,903,,,2.0,Region,1840,1989.0,612636.448,621167.635,309076.481,312091.154,21.02,99.034,16.421,17333.071,27.895,17062.374,2.747,25.233,26405.366,3971.636,42.495,6.019,2.225,29.72,104.0,9072.295,4802.404,4269.891,14.6,51.679,49.799,53.61,49.003,47.27,50.751,12.257,11.664,12.785,5.496,5.234,5.696,2639.07,100.451,24559.349,4280.346,165.675,310.076,328.887,290.952,473.886,509.311,437.649,220.456,245.302,195.575,341.896,379.929,303.739,-270.633,-0.436
Estimates,AFRICA,,903,,,2.0,Region,1840,1990.0,629698.822,638157.236,317582.074,320575.162,21.595,99.066,16.457,17480.147,27.378,16916.829,2.651,26.147,26758.177,4031.763,41.909,5.914,2.19,29.682,104.0,9278.03,4926.525,4351.505,14.531,51.647,49.677,53.679,48.859,47.018,50.727,12.258,11.643,12.806,5.508,5.231,5.72,2660.082,99.786,24898.196,4317.492,164.415,310.67,330.874,290.084,475.88,513.19,437.536,223.457,250.505,196.256,345.48,385.824,304.787,-563.433,-0.882
Estimates,AFRICA,,903,,,2.0,Region,1840,1991.0,646615.651,655040.493,326028.019,329012.474,22.166,99.093,16.493,17645.875,26.92,16849.683,2.572,26.95,27202.084,4099.643,41.498,5.832,2.152,29.633,104.0,9556.209,5058.009,4498.2,14.578,51.485,49.601,53.423,48.813,47.065,50.58,12.237,11.616,12.789,5.512,5.224,5.731,2719.566,100.4,25299.381,4430.208,165.866,312.292,330.785,293.474,478.393,514.094,441.83,223.923,248.987,198.781,346.926,385.447,308.219,-796.123,-1.215
Estimates,AFRICA,,903,,,2.0,Region,1840,1992.0,663465.334,671931.548,334385.193,337546.356,22.738,99.063,16.527,17798.476,26.468,16932.428,2.52,27.506,27648.705,4144.784,41.117,5.76,2.122,29.614,104.1,9850.229,5221.942,4628.287,14.649,51.236,49.309,53.226,48.492,46.691,50.319,12.197,11.575,12.751,5.5,5.211,5.721,2745.924,99.741,25728.102,4478.528,165.08,315.928,335.434,296.039,484.144,520.791,446.461,230.156,256.671,203.478,354.133,393.855,314.051,-866.013,-1.288
Estimates,AFRICA,,903,,,2.0,Region,1840,1993.0,680397.762,689139.958,342813.212,346326.747,23.32,98.985,16.558,18156.404,26.331,17484.393,2.537,27.322,28062.924,4273.965,40.698,5.674,2.104,29.565,104.1,9906.52,5256.096,4650.424,14.367,51.549,49.59,53.569,48.483,46.671,50.319,12.248,11.629,12.796,5.524,5.236,5.744,2719.218,97.364,26157.819,4417.092,160.609,312.212,332.276,291.742,481.492,518.61,443.319,231.305,258.182,204.275,355.026,394.915,314.795,-672.089,-0.975
Estimates,AFRICA,,903,,,2.0,Region,1840,1994.0,697882.155,706488.294,351326.525,355161.769,23.907,98.92,16.615,17973.227,25.424,17212.278,2.436,28.454,28448.879,4362.101,40.243,5.588,2.055,29.534,104.0,10475.652,5571.756,4903.896,14.819,50.516,48.466,52.642,47.065,45.101,49.072,12.151,11.512,12.718,5.511,5.215,5.737,2733.523,96.464,26531.394,4423.916,158.437,328.596,351.213,305.475,506.343,545.555,465.759,260.825,291.38,229.944,387.207,430.273,343.423,-760.879,-1.076
Estimates,AFRICA,,903,,,2.0,Region,1840,1995.0,715094.433,724331.67,360078.737,364252.932,24.511,98.854,16.687,18872.844,26.045,18474.474,2.551,27.172,28952.993,4444.521,39.956,5.508,2.06,29.493,104.0,10080.149,5317.851,4762.298,13.911,52.116,50.29,53.982,48.744,47.096,50.393,12.288,11.653,12.848,5.536,5.223,5.778,2733.372,95.007,27031.972,4410.105,155.695,303.57,320.725,286.126,473.854,508.114,439.024,226.116,248.966,203.391,350.264,386.442,314.253,-398.429,-0.55
Estimates,AFRICA,,903,,,2.0,Region,1840,1996.0,733568.907,742764.748,369120.095,373644.653,25.135,98.789,16.746,19113.006,25.718,18391.682,2.476,27.995,29394.952,4574.403,39.553,5.423,2.031,29.433,103.9,10281.946,5415.361,4866.585,13.835,52.128,50.325,53.966,48.613,46.989,50.232,12.334,11.705,12.884,5.582,5.272,5.819,2749.364,93.953,27465.562,4430.849,153.815,304.107,320.985,286.945,475.844,509.681,441.519,229.748,252.136,207.537,354.237,389.912,318.809,-721.786,-0.971
Estimates,AFRICA,,903,,,2.0,Region,1840,1997.0,751960.589,761224.444,378288.926,382935.519,25.76,98.787,16.82,19350.767,25.405,18527.71,2.434,28.478,29763.972,4633.223,39.076,5.34,2.007,29.414,103.9,10413.205,5475.672,4937.533,13.671,52.307,50.538,54.106,48.601,47.018,50.174,12.393,11.764,12.942,5.622,5.306,5.863,2741.873,92.447,27838.036,4413.947,151.031,302.298,318.713,285.611,474.848,507.77,441.538,231.119,252.614,209.849,355.453,389.946,321.295,-822.98,-1.08
