Time,Time Code,Country Name,Country Code,CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],"Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],"Government expenditure per student, tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Net migration [SM.POP.NETM],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Gini index [SI.POV.GINI],Net primary income (Net income from abroad) (constant LCU) [NY.GSR.NFCY.KN],Population growth (annual %) [SP.POP.GROW],"Secondary education, teachers [SE.SEC.TCHR]",Lending interest rate (%) [FR.INR.LEND]
2007,YR2007,Iraq,IRQ,0.250408329730925,..,18.7262407974136,..,..,53.916919708252,8.64999961853027,17.2800006866455,9.34171909242017,42.7266327769674,..,..,..,63.553,76.5018155710233,7493.8439168457,3532.08064714706,1.09391289238934,2.75551860195327,..,74.092853105498,-10.0674925768978,-836565,..,38.1,..,..,-0.850221916193164,148363,18.7833333333333
2007,YR2007,Ireland,IRL,0.225317774377255,1.80361458236264,16.8469994194329,..,58.3019905090332,111.234497070313,4.98000001907349,9.15999984741211,29.2481055759668,37.9628996274997,25.42936,22.52579,4.71541023254395,79.6414634146341,29.3839029544827,60170.4182379259,52227.8955546037,22.1915415030249,2.30923097454053,53.2825992091305,153.396863813395,4.89711564381346,77427,..,4.6,31.9,-26174437000,2.89096000464164,..,..
2007,YR2007,Isle of Man,IMN,..,..,..,..,..,..,1.39999997615814,..,..,..,..,..,..,78.331,25.5125284738041,..,66072.7845448234,..,6.34414326070861,..,..,..,780,..,..,..,..,1.08103799975669,..,..
2007,YR2007,Israel,ISR,0.337134749438965,1.97162380599923,21.9354760345362,..,61.2148017883301,105.491111755371,9.38000011444092,16.2199993133545,24.0577778531759,23.1861777215851,21.2449,15.95278,5.49595022201538,80.5048780487805,44.0780561035771,32861.6731359532,31880.3450537383,4.78022199393779,4.16658243806236,127.711855683773,79.6146542284727,0.459816073570569,10792,..,5.1,41.1,-1116110000,1.7761008691798,68058,..
2007,YR2007,Italy,ITA,0.230242867446012,1.07408164062209,19.0276459621567,..,66.6829681396484,100.46997833252,6.07999992370605,20.3600006103516,22.2460457068249,21.9066683890253,20.92153,23.82647,4.10503005981445,81.4341463414634,21.4266907441843,45356.5367193485,34081.0903298709,2.98113330312029,0.975922132963376,48.4629468521748,55.061455631698,1.829741122024,485871,..,4.2,32.9,1382336000,0.504933687397673,450757,6.3347
2007,YR2007,Jamaica,JAM,0.5253467785045,57.220699588076,14.8875605217517,..,..,92.3316116333008,9.75,..,26.5711943561208,4.78415414077179,..,20.67751,5.49022006988525,71.418,44.1880207585625,10500.3339496435,5440.124474272,6.34318939046634,0.997833755260743,..,101.244422062437,9.24482067275563,-17588,..,19.2,..,..,0.42891014375515,13006,17.1975
2007,YR2007,Japan,JPN,0.273326132429985,0.446713291393648,17.6343087480996,..,..,..,3.89000010490417,7.84000015258789,25.7687401593638,27.5303983057463,..,..,3.27934002876282,82.5070731707317,20.8434746631451,39280.894898666,33990.0360341685,0.472322726975048,1.36742232603785,94.5667556012952,32.816578051879,0.0600394544986581,163068,..,3.5,..,..,0.114908847726211,..,1.88325
2007,YR2007,Jordan,JOR,0.367123812185873,1.79048453389052,20.6029032337837,..,38.336669921875,85.3907928466797,13.1000003814697,..,30.2679844699249,-7.25726014524412,..,17.8379,5.03999996185303,73.373,64.3762247068907,11028.3121611647,4521.6531790505,15.3248262609959,1.52682150591154,238.675724283465,145.994246288526,4.74390639021646,-18108,..,21.9,..,..,6.34380871094335,..,8.67666666666667
2007,YR2007,Kazakhstan,KAZ,0.736085442984395,..,11.0539227321465,..,..,..,7.26000022888184,..,35.5266994941709,43.8446663035999,..,..,2.83138990402222,66.34,35.3991250546534,19500.4789415616,8438.10464515505,11.4190328203963,7.66144313503145,39.4635619100197,92.1616330969975,10.8468362075558,13172,..,26.8,30.1,..,1.14385123349431,..,..
2007,YR2007,Kenya,KEN,0.099304726893096,2.84623024469581,14.6296114670377,..,..,50.7726707458496,..,..,20.4569783889085,10.5157275737223,..,..,..,58.865,80.7974634753455,3644.33491298608,1309.8950119388,2.28124317373484,3.72825674318634,41.7564881993577,53.8947888046059,9.75888023027526,-11496,..,68,..,..,2.96582480091057,89838,13.340343675809
2007,YR2007,Kiribati,KIR,0.34662894851233,..,65.0555008955826,..,..,87.9929809570313,..,..,13.4568858952042,-54.9504276091728,..,..,..,64.844,63.8155380141255,1973.74975405679,1412.79499572603,0.869095908530092,0.119253584489613,..,100.058402078761,3.5925213126642,-399,..,65.5,..,..,1.89533635203291,653,..
2007,YR2007,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,68.911,33.8751885784578,..,..,..,..,..,..,..,-3020,..,32.2,..,..,0.496973102800538,..,..
2007,YR2007,"Korea, Rep.",KOR,0.355968200427098,0.877740823408571,13.4428696211902,0.347,101.928176879883,95.2472610473633,3.00999999046326,8.01000022888184,33.0974830502206,34.0811842077007,..,..,..,79.119512195122,25.2109241355999,31569.9311989123,23360.9057353821,0.752754047671926,5.26636114571932,95.7353610950193,73.8745252877915,2.53457382137933,-39728,..,4.8,..,..,0.505234032920336,216947,6.55166666666667
2007,YR2007,Kosovo,XKX,..,..,..,..,..,..,46.2999992370605,..,..,..,..,..,..,76.516,44.3475660420606,..,..,..,..,..,..,4.35849695328368,-32547,..,..,..,..,0.803261832927916,..,14.5738707277441
2007,YR2007,Kuwait,KWT,0.307851847294892,2.35620556655562,14.0055738691123,..,..,102.992721557617,1.5,..,20.4566521181317,55.5542255207086,..,..,2.57999992370605,77.017,32.4657917233444,75498.23035699,41125.6203125053,0.0972923861060201,-0.0699930923370005,..,91.7325033915889,5.48494983277594,94844,..,11.1,..,..,5.88896046397853,26100,8.53628333333333
2007,YR2007,Kyrgyz Republic,KGZ,0.443439734764779,8.02409698047058,17.1030256304366,..,42.9412002563477,86.2244033813477,8.10000038146973,..,26.6429970323691,-4.5894330915864,22.63517,..,6.46700000762939,67.8951219512195,48.5485990415041,3857.65390900444,900.025513928094,5.46787270122411,7.51274346496389,..,137.058387838563,10.2301032660485,-50440,..,35.7,33.9,..,0.953586964300523,52614,23.2185739270376
2007,YR2007,Lao PDR,LAO,0.0945584310309321,..,7.91603668437516,..,11.4960498809814,43.3777084350586,..,..,32.3122430332914,20.32824029632,..,..,3.07841992378235,62.084,65.4130207172741,3988.16972141056,1304.29240356805,7.66062844066563,5.90923564861343,..,79.2126289024477,4.66197269469704,-26808,..,79.1,35.4,..,1.58087153393389,17110,28.5
2007,YR2007,Latvia,LVA,0.21257789031392,..,17.6222423382551,..,73.0432968139648,103.921241760254,6.05000019073486,10.5500001907349,41.5597038315464,22.5095970566384,14.70856,21.72997,4.63328981399536,71.019512195122,20.9644521265072,25466.7829206417,13185.0693240034,8.73762476647532,10.842912495241,..,95.5732855011814,10.0929775849168,-16590,..,9.3,37.5,-778952000,-0.816175506582982,..,..
2007,YR2007,Lebanon,LBN,0.27345872845782,..,13.7245549310565,..,..,..,8.97999954223633,22.1000003814697,24.2820896203607,0.597415660445606,16.64964,..,2.58357000350952,77.08,40.8836905303717,15394.1851999126,7230.85858892233,13.5978268964465,7.27096097469604,43.2825405431016,97.9677079668293,..,27944,..,12.1,..,..,1.88355982920981,41747,10.2558333333333
2007,YR2007,Lesotho,LSO,0.116579056421365,45.0444556062984,37.0077860629165,..,..,43.2737998962402,..,..,24.9261797971394,-33.6352861658237,..,..,..,43.123,62.6405916215544,2152.65624368253,913.219151020493,4.49555528250992,3.83676317112061,..,163.61869477345,8.0124366904341,-9748,..,114.3,..,..,0.337605696087044,4006,14.1316666666667
2007,YR2007,Liberia,LBR,0.199935508052434,2.88857801370399,..,..,..,..,..,..,..,..,..,..,..,58.285,80.9225734677955,1311.44526775915,580.35273604346,9.58759370688019,4.18798534518623,..,..,11.3918966807103,65306,..,114,36.5,..,5.00498279274666,..,15.0461512347723
2007,YR2007,Libya,LBY,0.261639647421022,..,13.3975541754218,..,..,..,..,..,19.1096779450883,63.2423182365849,..,..,..,71.863,46.646898540631,33345.9491385308,13729.2596890289,6.89200002328248,4.07289898950719,..,102.732315500893,6.25098782993554,12641,..,20.2,..,..,2.05147873321277,..,6
2007,YR2007,Liechtenstein,LIE,..,0,..,..,31.625940322876,106.342277526855,2.00999999046326,..,..,..,9.1402,10.08763,1.92119002342224,81.2951219512195,24.2627831194432,..,..,728.886304581801,2.55873516012446,..,..,..,124,..,..,..,..,0.745302497633524,369,..
2007,YR2007,Lithuania,LTU,0.214099103106854,8.49958146465279,17.465077906585,..,82.5158309936523,106.929290771484,4.25,8.39999961853027,32.3099074189196,19.2049461968489,16.13788,18.97511,4.59521007537842,70.9,23.3701034501969,25835.3680157114,11984.9232941064,6.55321194511853,12.4352501754842,..,116.387387927408,5.73717382799847,-33813,..,8,34.8,-1354391000,-1.187947957259,41681,..
2007,YR2007,Luxembourg,LUX,0.271956326534718,1.47394176245533,14.428866680837,..,..,96.7169494628906,4.07000017166138,15.1899995803833,19.5133253491461,51.1817162910175,..,18.5065,..,79.3829268292683,26.9193765042557,120647.822958963,112417.878458001,-57.5323140832324,6.44203136625568,321.935192395978,307.485020085196,2.31245861786128,6185,..,3.1,31.1,..,1.54438684650549,3755,..
2007,YR2007,"Macao SAR, China",MAC,..,1.18928690357262,8.7345881050877,..,48.0686302185059,87.8965606689453,3.26999998092651,6.53999996185303,36.5478705097145,63.6417624391791,16.00569,..,2.04345011711121,82.543,19.207536851525,94134.1413219879,58983.3181905467,28.8207704837574,11.484804080224,..,130.670598794717,5.5714968914395,11333,..,..,..,..,2.64802980741037,2210,7.80848392995919
2007,YR2007,North Macedonia,MKD,0.507612757201584,2.03349652949926,16.803123717782,..,34.6360816955566,81.5706176757813,35.2299995422363,58.189998626709,23.7126866171971,5.85268002005959,..,..,..,73.8,28.3607436034867,12513.9774275874,4017.79210065609,8.79828227818311,6.29993513490503,..,106.092966003288,2.25175798305448,-1558,..,12.3,..,..,0.16313293218841,15185,10.5022074700388
2007,YR2007,Madagascar,MDG,0.0566940121591142,..,19.0290385787523,..,3.27617001533508,26.8346900939941,..,..,26.5179313402668,15.4076102675028,143.1506,12.51796,2.90274000167847,61.757,82.8499406849405,1599.43622506286,483.145276817111,9.26011547294719,2.66174837953326,..,66.7027353586752,10.2879663187671,485,..,77.9,..,..,2.92652452166253,34130,40.275
2007,YR2007,Malawi,MWI,0.0509265415926655,5.17171285930663,..,..,0.501760005950928,29.7481002807617,..,..,..,..,..,..,..,53.946,92.8954453010198,1188.35468145785,310.3142821912,2.80600982529311,6.53702264740912,..,..,7.9522099086403,-22662,..,99.9,..,..,2.83448193292953,14913,27.7152777777778
2007,YR2007,Malaysia,MYS,0.377958880394276,2.4400862458214,11.5668680674542,..,30.0050792694092,77.4762878417969,3.23000001907349,..,23.4095349745995,43.2805783509183,47.9295,13.77379,4.37253999710083,74.211,46.0215758600116,19278.4237859572,7742.56490042748,4.68688804885339,4.01061550038844,168.067123241651,192.465506357652,2.02735317779565,247032,..,8.1,..,..,2.17608980403121,166940,6.40916666666667
2007,YR2007,Maldives,MDV,0.211605276121281,0.895062833410905,..,1.515,9.77556037902832,..,..,..,..,..,..,..,4.41788005828857,75.686,44.7290865867385,16834.7443882095,8798.62244683565,7.08805679103643,4.16068719149372,..,..,6.79477353930163,6106,..,17.6,..,..,3.35435582926146,..,10.2556
2007,YR2007,Mali,MLI,0.0923799968622823,..,13.9457591917542,..,..,30.3055400848389,11.710000038147,..,23.8741370623323,15.5286131188298,..,..,..,54.941,92.5407481450794,1925.06343823198,676.080029486256,2.52973828856479,0.13197525017506,..,56.6497462449036,1.41200201714577,-19966,..,145.4,..,..,3.30208691127537,22263,4.75166666666667
2007,YR2007,Malta,MLT,0.266872380674965,0.98074310905373,18.1959483964561,..,33.6027717590332,99.9402923583984,6.46999979019165,13.539999961853,23.5583648515621,19.7295476918294,37.47493,27.82559,5.94750022888184,79.7926829268293,22.7172246020414,30964.3602036407,19338.4620047923,449.080935309597,4.41057442773034,71.0802901404072,262.316287584408,1.24921923797625,350,..,6.8,29.2,..,0.348755082369901,3551,6.23833333333333
2007,YR2007,Marshall Islands,MHL,0.816640393801327,..,61.7531246807129,..,..,72.5932922363281,..,..,26.6143255462209,-44.9594485272142,..,..,..,..,67.3275153354835,3689.73560278426,3256.91735445427,4.66224860731854,3.71727956763688,..,115.009090744042,..,-1662,..,40.2,..,..,-0.314099624496591,..,..
2007,YR2007,Mauritania,MRT,0.1478920671036,..,14.7355566767186,..,3.72652006149292,..,..,..,28.1438609348401,23.126128853504,..,..,..,62.228,81.4623897037427,5055.98781719139,1533.63225491927,3.20676922289647,-4.21630212941054,..,86.0640556779132,7.25410841304886,-17078,..,103.7,..,..,2.31869406123366,..,23.5
2007,YR2007,Mauritius,MUS,0.20159743925925,..,12.4355925097272,..,24.6366901397705,88.3823776245117,8.47999954223633,24.7000007629395,25.9851652162328,21.1401546171599,..,..,3.18540000915527,72.5707317073171,33.8016763827257,15365.2093580967,7110.69493851624,4.18108039472127,5.24649696534381,97.1649714926081,120.876451250142,8.82729272393297,-3141,..,15.2,..,..,0.455526400702738,8124,21.8741666666667
2007,YR2007,Mexico,MEX,0.292868906072199,8.12215731936309,10.4053811429815,..,25.4210605621338,84.9070510864258,3.63000011444092,7.17000007629395,23.1188099489241,22.4290850604076,37.41202,13.57756,4.69050979614258,74.238,49.5326491408048,18610.7314252761,9288.1624783226,2.95527702013471,0.953870184713892,37.7815184393932,56.7952793615147,3.96684905458234,-309663,..,21.3,..,..,1.31623681916458,620808,7.56083333333333
2007,YR2007,"Micronesia, Fed. Sts.",FSM,0.436207988294457,..,..,..,..,..,..,..,..,..,..,..,..,71.06,61.8709549091911,3407.93057789511,2872.93413245672,..,-1.14699881419256,..,98.6724416170276,3.30634278002699,-3123,..,34.5,..,..,-0.699624839506227,..,14.0295833333333
2007,YR2007,Moldova,MDA,0.500979743217465,5.25407317785958,19.9477353546697,..,..,..,2.75,7.55000019073486,38.1055549316863,-13.4532341381246,38.98779,38.35193,8.29337024688721,68.947,26.178037007676,7843.29462269869,2068.51144802672,12.1789803443758,3.23894684949342,..,142.720539023021,12.3671668414302,-69289,..,18.3,34.4,..,-0.231718324871942,30376,18.825
2007,YR2007,Monaco,MCO,..,0,..,..,..,..,..,..,..,..,..,..,..,..,21.3007398520296,..,162130.982210884,..,15.1049069788894,..,..,..,-229,..,4.3,..,..,-0.589029493886293,..,..
2007,YR2007,Mongolia,MNG,0.749462543503562,11.3731914216065,13.0711686834879,..,46.9303207397461,..,7.19999980926514,..,38.7051385960366,38.3217622469578,..,..,4.69013023376465,65.97,42.0438308542835,6818.99359459511,2400.22505286567,8.80188702602587,9.21557951000578,..,117.880426425377,9.6309630963096,-11805,..,34.1,35.8,..,0.940879931171425,..,21.8283333333333
2007,YR2007,Montenegro,MNE,0.273674534189826,1.93687717293408,19.8822071690154,..,33.2928504943848,95.7475662231445,19.3999996185303,..,34.7571406046867,-7.98295953186312,..,..,..,74.3390243902439,29.7549470221104,16251.2528520083,5798.03924132527,25.466751541088,6.66273607597991,..,128.746158606061,4.34712215656114,-2903,..,8.9,..,..,0.138110347731053,..,9.2025
2007,YR2007,Morocco,MAR,0.265328455655166,1.6589830401875,17.5145553101787,..,11.9726696014404,56.1034507751465,9.5600004196167,15.5799999237061,33.8853798279616,24.5415656417463,..,37.37614,..,69.604,46.1463761170201,5302.1708984375,2165.12426757813,3.57509499424191,2.17398714419473,..,78.4871743394128,2.04208512673349,-73718,..,37.1,..,..,1.28772191974814,..,..
2007,YR2007,Mozambique,MOZ,0.12464305151594,3.91725881947292,15.7774926000163,..,3.09489989280701,18.4080696105957,..,..,20.5116383447412,12.344355495835,..,..,..,52.566,86.4354857127008,934.736348838618,436.683796928318,3.98713612678479,4.97313100246745,..,63.0371484895658,8.4894867549745,-44273,..,118.8,..,..,2.59213192117964,12064,19.5173333333333
2007,YR2007,Myanmar,MMR,0.0971816352832105,1.50942699632149,..,0.082,10.6139402389526,46.2388191223145,..,..,..,..,..,..,..,62.371,44.8541382886157,2137.64494345301,698.365535355503,4.55335580398751,11.6705946776732,..,..,35.0245970717698,-185117,..,71.8,..,..,0.740412549138029,81943,20.9230769230769
2007,YR2007,Namibia,NAM,0.164844850499677,..,23.5654621252199,..,..,65.7791366577148,..,..,24.0613337128992,20.0350378071428,..,..,..,53.68,65.7809199803357,8714.10345282176,4001.71551255958,7.57034788032489,4.0678513272068,1.96376232313943,104.979303758915,6.54788141101717,-8905,..,60.8,..,..,1.2473242341721,6423,12.8841666666667
2007,YR2007,Nepal,NPL,0.0555084257869345,3.18770874090963,9.19847711063206,..,10.1318502426147,44.9997100830078,..,..,28.6852507532697,9.81720849872291,..,..,3.51721000671387,66.329,65.9116857905753,2346.2592228798,634.999928023142,0.0556064154566332,2.65791663423623,..,44.5792750200254,2.26921924439076,-282748,..,53.4,..,..,0.731449423498353,..,..
2007,YR2007,Netherlands,NLD,0.228605895998065,0.866317409490429,23.2344913351745,..,59.9419784545898,119.4765625,4.15000009536743,9.35999965667725,23.3494839866273,30.4425279002536,..,..,4.88682985305786,80.0975609756098,26.6071099758362,52909.9697572206,45138.678436798,86.4791486800502,3.5473594981308,112.680173885233,130.457871020883,1.61385859802103,18739,..,4.9,29.6,-7508986000,0.217521601194242,108440,4.60416666666667
2007,YR2007,New Caledonia,NCL,..,4.93153387141847,22.9267560998227,..,..,..,..,..,37.5729019029881,20.1679627748053,..,..,..,76.4780487804878,41.1632684114425,..,..,4.73307963979997,..,..,72.1743887166465,..,582,..,..,..,..,1.47371088194967,..,..
2007,YR2007,New Zealand,NZL,0.268193563444312,1.13393523245436,18.428481890793,..,..,119.353416442871,3.66000008583069,10.1000003814697,24.7759451018626,24.8964767266825,..,..,5.91965007781982,80.1512195121951,31.7623389287778,38611.9803208566,36362.6886571679,3.16024444752483,2.07198266578779,34.6132841492878,58.4251605749091,2.37614310290657,2976,..,6.4,..,-15270308000,0.932407687512324,36009,8.61220661400669
2007,YR2007,Nicaragua,NIC,0.219740955805923,12.7726577825736,14.0183571986652,..,..,72.6713333129883,4.8899998664856,..,31.304354175642,4.40455936151414,..,..,..,69.559,60.2721786754802,4586.27120470923,1669.72530334893,5.14190863022001,3.62178709441994,..,93.0258709446582,11.1269347446119,-31360,..,27.3,..,..,1.39429680103578,15126,13.0414649627968
2007,YR2007,Niger,NER,0.058018032170764,..,17.2125938565558,..,0.992869973182678,10.5987901687622,..,..,18.9137733233404,9.54405837606196,568.63951,52.80296,3.01462006568909,55.553,99.199745723317,960.092556541167,410.803306687204,1.72858634910588,-0.54536245258636,..,35.5028028471007,0.0539592607581487,-10086,..,149,37.3,..,3.64120636284668,..,4.75166666666667
2007,YR2007,Nigeria,NGA,0.140704324256213,..,9.44834003607713,0.131,..,31.8677005767822,..,..,21.244608870784,24.380350496863,..,..,..,50.033,83.0985196326592,4231.7641568009,2088.60485196107,2.16919566573569,3.74168735546235,30.5089927516527,39.3369315096852,5.38800796858625,-38960,..,145.6,..,..,2.70962693730599,213366,16.9391666666667
2007,YR2007,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.0914836836931,..,18806.6229303343,..,-2.22913362410786,..,128.571428571429,..,-4370,..,..,..,..,-4.66353575517151,..,..
2007,YR2007,Norway,NOR,0.143326070250999,0.635673622278072,18.7287063548088,..,75.4899673461914,113.58016204834,2.49000000953674,7.40999984741211,27.3812183188216,40.793933042376,45.65673,25.6322,6.53439998626709,80.3951219512195,29.1250637234542,64062.4393106033,75624.4412047731,6.18702811310606,1.93406497559269,88.5225612345559,73.1842294163025,0.712589073634205,39806,..,3.7,27.1,-8990029000,1.03473451527827,..,..
2007,YR2007,Oman,OMN,0.333788250567456,1.39246308655626,18.8104553129484,..,20.6112899780273,90.4700164794922,..,..,34.0731452819015,50.5656406540561,..,..,..,74.461,45.320482076652,38659.353306432,20629.8433742336,7.91752309028318,2.6467589204473,63.4002837713938,108.871785465232,5.83048418092712,-755,..,12.2,..,..,1.74406111328877,..,7.36883333333333
2007,YR2007,Pakistan,PAK,0.205329964773374,6.29051852834809,9.8739949171983,..,5.61532020568848,32.9015808105469,0.400000005960464,0.819999992847443,18.7870693109126,12.2258675687943,..,..,2.63527011871338,63.852,71.873240514975,4081.91188535822,1149.85139196663,3.66832281613449,2.61166550041693,45.7492944137234,32.9904285662027,7.59868441050775,-563471,..,92.7,29.7,..,2.14152397156301,..,11.7683333333333
2007,YR2007,Palau,PLW,0.900597828202948,..,..,..,..,94.1538467407227,..,..,..,..,..,..,..,..,31.5353593547458,16004.3390480164,13707.3665101138,2.20376562458992,3.35395947465571,..,..,3.23875035826883,-337,..,25,..,..,-1.29795332493524,..,..
2007,YR2007,Panama,PAN,0.165546187458955,8.07836067766733,12.4662000829246,..,43.2521591186523,67.9561309814453,6.78000020980835,..,36.0443543154019,29.3909130529877,..,14.48871,..,76.154,46.7868448029455,19248.560340811,9228.07258271358,10.443283480648,9.9267661319933,33.8246870036652,149.570452818048,4.16863300298888,4330,..,21.7,52.7,..,1.85414918870892,16847,8.79333333333333
2007,YR2007,Papua New Guinea,PNG,0.276598551056999,7.63750856832993,..,..,..,..,..,..,..,..,..,..,..,62.034,65.6514254035456,3068.07404790374,2013.20476871659,1.36859585321604,4.49946370135348,135.784071692055,..,0.911350455675219,48204,..,62.1,..,..,3.12366111372057,..,9.7775
2007,YR2007,Paraguay,PRY,0.0729112505154726,13.0534156437601,7.67142378869969,..,28.7170295715332,65.4601898193359,4.71000003814697,10.5699996948242,21.3245681130039,29.0732890045891,17.41706,10.91447,2.73951005935669,71.106,57.5111027493522,9865.32641690404,4515.39953278976,0.588024684579866,4.37554313351369,..,79.0011374202968,8.1287764350453,-45914,..,28.5,53,..,0.997237882485964,..,28.9207415504089
2007,YR2007,Peru,PER,0.148487361851882,..,10.455030294689,..,..,87.3476104736328,4.07999992370605,7.53000020980835,22.0323873215866,29.3885070989981,..,10.21761,2.62940001487732,73.223,49.4995337510394,8548.60402724919,4397.10499859437,5.37428655925626,7.68626409527067,67.9121108782488,55.6881132836815,1.77998644680372,-236705,..,23.4,50,..,0.769759369616088,158890,22.8556480555556
2007,YR2007,Philippines,PHL,0.163325353605096,6.66849489162197,9.2315823420547,..,..,81.2244873046875,3.4300000667572,8.9399995803833,16.1286471132386,18.5120397967909,9.28273,8.8309,2.48517990112305,70.483,59.5713091110076,5465.15182357734,2246.69186223839,1.87121282380662,4.54552513369286,65.9395374928217,73.6449799920629,2.90000000000002,-217909,..,33,..,..,1.87034863111627,181193,8.69141666666667
2007,YR2007,Poland,POL,0.489248470521814,..,18.1938142732512,..,67.2119979858398,98.0826187133789,9.60000038146973,21.6599998474121,25.1956197347723,21.3967400640669,16.4316,21.77817,4.86874008178711,75.2439024390244,22.0765961546119,21437.4577379953,9731.76945440355,5.83434426547021,7.11969021149332,49.3254404669274,80.8314554512475,2.45874312385397,-29316,..,7,34,..,-0.0543050208038707,287425,..
2007,YR2007,Portugal,PRT,0.216731497621923,..,19.6068703956792,..,57.7947387695313,101.962860107422,7.96999979019165,16.7299995422363,23.0998862393828,15.5421378002584,32.0895,30.14913,4.92147016525269,78.3219512195122,23.4647527387117,32251.5690977426,19950.8440966199,2.50093088549299,2.30555211277161,54.9857207589633,69.9461175817991,2.45396528138739,21954,..,4.2,36.8,-5326470000,0.196304384487306,92965,..
2007,YR2007,Puerto Rico,PRI,..,21.4028489016937,11.7425389245552,..,74.3601608276367,..,10.9300003051758,22.1599998474121,13.3905727827244,30.0758578930466,..,..,..,77.621,31.9990582629378,33831.9426752209,29347.8915630732,..,-0.582297438193464,..,117.595779058079,..,-32608,..,..,..,..,-0.585620757159528,..,..
2007,YR2007,Qatar,QAT,0.332403030353673,0.738648814345545,12.4038435027158,..,11.9333200454712,..,0.519999980926514,1.62000000476837,46.0165706250517,70.4572086354738,..,..,..,77.016,18.7284309830408,91736.7519577885,60261.4317478575,5.89621991232182,-2.78171821117928,119.813998731699,96.1141057101106,13.7581625759964,206156,..,9.8,..,..,19.360428664312,..,7.42833333333333
2007,YR2007,Romania,ROU,0.338101782125476,1.80182784262351,15.3905496262431,..,58.2795295715332,87.3047637939453,6.40999984741211,20.1399993896484,31.3370187913254,17.2535202168897,24.58628,15.6459,4.14953994750977,72.5658536585366,22.7591148402372,19947.3114565776,7480.51915863672,5.78690882845609,8.82964823723904,17.5513385485391,63.5051566734658,4.83732928313989,-127609,..,15.2,37.5,..,-1.47722298197717,153805,13.3483333333333
2007,YR2007,Russian Federation,RUS,0.697447770944324,17.7131792146909,17.2975342860179,..,74.0212707519531,82.9498977661133,6,14.4399995803833,24.1645140336108,33.924080731036,..,..,..,67.5868292682927,20.8002670254892,23647.265625,8640.3984375,4.29894838602817,8.68576548155966,..,51.7061227457717,9.00729868861076,372974,..,11.9,42.3,..,-0.17108203294568,1250773,10.0333333333333
2007,YR2007,Rwanda,RWA,0.0563280789960102,2.88987453739093,14.1659206448505,..,4.06429004669189,20.4404392242432,..,..,16.7982091881125,8.1580182065276,244.54516,29.26114,3.98742008209229,59.965,78.390726888941,1253.34098835785,498.315932599712,2.02258149390145,4.77268670855399,..,35.9911484062098,9.08072205873161,-17724,..,84.4,..,..,2.6937067262308,12103,15.9991666666667
2007,YR2007,Samoa,WSM,0.224857773526146,..,..,..,..,83.8284530639648,..,..,..,..,..,..,..,72.1,71.854931898691,5430.93503438398,3783.71999838191,1.18938989753826,-0.0937909399525552,..,83.2022041824641,5.57706393219632,-3334,..,19.3,..,..,0.578640418070375,1166,12.6508333333333
2007,YR2007,San Marino,SMR,..,0,..,..,..,..,..,..,..,..,..,..,..,..,23.0484344187389,87795.6645372441,64510.8182212949,..,5.65284458849327,..,..,2.49894575725804,268,..,3.4,..,..,1.36913510961371,..,7.5825
2007,YR2007,Sao Tome and Principe,STP,0.185724744430265,2.40533503310342,..,..,..,47.8080711364746,..,..,..,..,..,..,6.28682994842529,64.724,78.0406658376421,3072.02347617726,1283.08063198051,24.1564813148022,1.1273999223562,..,..,18.5485136325779,-1086,..,46.7,..,..,2.45564683066573,..,32.4
